"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"OpenSSL_1_0_0","crypto/rc5/rc5_ecb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/x509v3/v3_int.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/rsa/rsa_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/bio/bf_null.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","demos/engines/rsaref/rsaref.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/cmac/cmac.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.04","0.96"
"OpenSSL_1_0_0","crypto/seed/seed_ecb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/store/str_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/bio/b_sock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/x509v3/v3_skey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/sha/sha512.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.13","0.87"
"OpenSSL_1_0_0","crypto/rsa/rsa_ssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/x509v3/v3_info.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/pkcs12/p12_add.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/evp/bio_md.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/rand/rand_vms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/dh/dh_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/evp/p_sign.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/LPdir_nyi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/lhash/lh_stats.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/ebcdic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/a_digest.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.075","0.925"
"OpenSSL_1_0_0","crypto/pkcs12/p12_crt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","engines/e_4758cca_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","engines/e_gmp_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/x_algor.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","apps/rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/evp/pmeth_gn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/x_nx509.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/bf/bf_skey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/bio/bss_rtcp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/tasn_dec.c","Vulnerability","119","10.0","Vulnerable","Vulnerable","0.82","0.18"
"OpenSSL_1_0_0","crypto/dsa/dsa_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","demos/engines/ibmca/hw_ibmca.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/bn/bn_blind.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","demos/pkcs12/pkwrite.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","demos/engines/cluster_labs/hw_cluster_labs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/conf/conf_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/pqueue/pqueue.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/ecdh/ech_key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/ecdsa/ecs_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.004","0.996"
"OpenSSL_1_0_0","crypto/bn/bn_nist.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/des/des_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","ssl/s3_clnt.c","Vulnerability","310","6.8","Vulnerable","Vulnerable","0.9466666666666667","0.053333333333333344"
"OpenSSL_1_0_0","crypto/ui/ui_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/tasn_typ.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/cms/cms_io.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_0","crypto/engine/tb_rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","ssl/t1_srvr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.13845238095238094","0.8615476190476191"
"OpenSSL_1_0_0","crypto/idea/i_skey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/LPdir_win.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/rand/rand_unix.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_0","crypto/asn1/x_name.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/x509/by_dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_1_0_0","crypto/engine/eng_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/evp/m_md2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","ssl/d1_enc.c","Vulnerability","189","6.8","Vulnerable","Vulnerable","0.99","0.01"
"OpenSSL_1_0_0","crypto/bn/bn_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/evp/encode.c","Vulnerability","119","7.5","Vulnerable","Vulnerable","0.62","0.38"
"OpenSSL_1_0_0","crypto/conf/conf_api.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/t_bitst.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/evp/m_mdc2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/tasn_fre.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.09","0.91"
"OpenSSL_1_0_0","crypto/asn1/a_strex.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/conf/conf_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_0","crypto/seed/seed_cbc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/idea/i_cfb64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/camellia/camellia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/ec/ec_key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.19753968253968252","0.8024603174603175"
"OpenSSL_1_0_0","crypto/fips_ers.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/a_mbstr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/engine/eng_table.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06","0.94"
"OpenSSL_1_0_0","crypto/evp/p5_crpt2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.04","0.96"
"OpenSSL_1_0_0","crypto/rc4/rc4_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/x_pkey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/bn/bn_exp.c","Clear","200","1.9","Not Vulnerable","Not Vulnerable","0.07","0.93"
"OpenSSL_1_0_0","crypto/evp/p_open.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/x509v3/v3_cpols.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/sha/sha_one.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/x509v3/v3_addr.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.66","0.34"
"OpenSSL_1_0_0","crypto/store/str_mem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.19753968253968252","0.8024603174603175"
"OpenSSL_1_0_0","crypto/bn/bn_recp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_0","crypto/asn1/t_req.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
